ID,DESCRICAO,PRECOVENDA,CODBARRAS
1435,PEDAL DE CAMBIO NXR 125-150 03-13 GRAPEX,"28,00",NULL
1436,RAIO DIANT DISCO TITAN 00-150 GRAPEX,"55,00",NULL
1437,ROLAMENTO 6301 2RS RODA D CG125/150/XLR125,"6,00",NULL
1438,,"13,00",NULL
1439,CUBO DA RODA TRASEIRA NX XR 200 XLR- FABRECK,"188,00",NULL
1440,CABO DE EMBREAGEM TITAN 150 04/08 FAN 150 13 PMKE,"20,00",NULL
1441,CABO EMBREAGEM FAZER 150 2014 PMKE,"25,00",NULL
1442,CUBO DA RODA DIANTEIRA DA BIZ 125 - TITAN 150 -FAN,"95,00",NULL
1443,CUBO DA RODA DIANTEIRA  TITAN 125 2000 - DIAFRAG,"95,00",NULL
1444,CUBO DA RODA DIANTEIRA POP 100CC -DIAFRAG,"175,00",7898477873387
1445,CUBO DA RODA DIANTEIRA TITAN 99 NXR 125 DIA FRAG,"95,00",NULL
1446,CABO ACELERADOR  XRE300R  SORETTO,"35,00",336248II
1447,CABO DE EMBREAGEM XRE 300 - VEI,"40,00",336313II
1448,,"40,00",NULL
1449,PRISIONEIRO COROA CG  MB,"3,50",NULL
1450,PORCA PRISONEIRO COROA,"500.000,00",NULL
1451,PEDAL FREE STYLE AL PTO INGLES,"28,00",NULL
1452,,"68,00",NULL
1453,OLEO MOBIL SEMI SINTETICO AUTHENTIC 10W-30.,"30,00",NULL
1454,GRAXA MOBIL SUPER MOTO 500G,"26,00",NULL
1455,PE DE VELA TOURNEY FC - TY 301 48/38/28D 170MM PRE,"240,00",NULL
1456,ALAV CAMBIO/FREIO TOURNEY ST-EF41 3 V ESQ PRETO PN,"58,00",NULL
1457,CUBO TRAS ACERA FH-R M70L V-BRAKE 32 F 8 /9V  PRET,"85,00",NULL
1458,BOMBA GDE PUMP 30X580 CINZA MAX,"25,00",NULL
1459,BOMBA PEQ  PUMP29X300 CINZA MAX,"18,50",NULL
1460,MANOPLA TITAN 00/ 150 C/ROLDANA WESTER,"18,00",NULL
1461,ALCA ESPORTIVA TRAS POP 110 PRETA -MA ACESSORIOS,"55,00",NULL
1462,ALCA ESPORTIVA TRAS POP 110 PRETA -MT ACESSORIOS,"55,00",NULL
1463,ESCAPE FAN 125 09 F 1 ESPORT PTO FORTUNA,"160,00",NULL
1464,ESCAPE FAN 125 09 / 14 FORTUNINHA PTO,"230,00",NULL
1465,ESCAPE POP 110 16 F1 ESPORT CROM FORTUNA,"290,00",7890000002950
1466,ESCAPE POP 110 16 F1 ESPORT PTO FORTUNA,"200,00",NULL
1467,ESCAPE POP 110 16 TRI CROM MINI FORTUNA,"340,00",7890000047258
1467,ESCAPE POP 110 16 TRI CROM MINI FORTUNA,"340,00",7890000014441
1468,ESCAPE TITAN 150 08 ESD TRI PTO MINI  FORTUNA,"240,00",NULL
1469,ESCAPE TITAN 150 08 KS /ES ESPORT PTO   FORTUNA,"200,00",NULL
1470,ESCAPE TITAN /FAN 160 FORTUNINHA PTO FORTUNA,"230,00",NULL
1471,FITA ANTI FURO ARO 29 PTO / VERDE,"48,00",NULL
1472,EXTRATO PINO  CORRENTE 428 / 530,"85,00",NULL
1473,PATINS MTB CANT PTO SHIMANO 409 PT 10PAR,"22,00",NULL
1474,CAPA DE BANCO  3 D PTO MONSTER MT,"40,00",NULL
1475,CAPA DE BANCO ANTIDERRAPANTE PRETO MONSTER,"40,00",NULL
1476,PASTILHA DE FREIO NX FALCON / XRE 300 EVOL,"25,00",NULL
1477,PASTILHA DE FREIO NX / BROS150/ XR 250/XLX350 /NX,"28,00",NULL
1478,BLOCAGEM AL P/ CUBO DIANT  POLI - SHUNFENG,"15,00",NULL
1479,BLOCAGEM AL P/ CUBO TRAS  POLI - SHUNFENG,"15,00",NULL
1480,BLOCAGEM AL P/ CUBO TRAS PTO - SHUNFENG,"15,00",NULL
1481,EIXO TRAS 200MM C/ BAT C/ PORCA QUALIMA,"14,00",NULL
1482,EIXO TRAS 200MM C/ BAT C/ PORCA NIL EIXOS,"14,00",NULL
1483,LUVA ADV PRETO/ VERMELHO WESTER,"15,00",7898421570829
1483,LUVA ADV PRETO/ VERMELHO WESTER,"15,00",7898421570836
1484,PARALAMA 26 T POTI PTO ALVOTEC,"65,00",NULL
1485,PARALAMA 26 TMK VIOLETA ALVOTEC,"35,00",NULL
1486,PARALAMA 26 TMK VERMELHO ALVOTEC,"35,00",NULL
1487,GARFO 29 AL AIR C/ TVG EIXO 15MM AXON PTO,"1.300,00",NULL
1488,BLOCO OTICO COMP BROS 150 2014/2016 -PRO VISION,"90,00",7898524334243
1489,CUBO DA RODA TRASEIRA BROS 150/125 - CRF 230,"210,00",NULL
1490,EIXO CAVALETE CENTRAL C 100 BIZ TRILHA,"23,00",NULL
1491,VARAO DE FREIO COMPLETO POP100 / MGO MOLAS,"15,00",NULL
1492,VARETA FREIO TRAS TITAN FAN 125 / 2008   GRAPEX,"15,00",NULL
1493,VARETA FREIO TRAS TITAN 150  GRAPEX,"15,00",NULL
1494,,"15,00",NULL
1495,,"18,00",NULL
1496,FAROL E PISCA ABSOLUTE JY - 7058 + 6090 PTO,"45,00",NULL
1497,,"58,00",NULL
1498,BONE PRETO C/RELEVO OGGI VERDE,"40,00",NULL
1499,PISCA TITAN 125/150/FAN125 01/2008 D .D/T E GRAPEX,"14,00",NULL
1500,PISCA COMPATIVEL TITAN 2000 / 150 DIANT DIR ESQ /T,"14,00",NULL
1501,PISCA NXR150 13/14/NXR160 2015... GRAPEX,"20,00",NULL
1502,ADESIVO DECORATIVO TANQUE TAMPA TITAN 160 ( RESINA,"25,00",NULL
1503,ALONGADOR SUSPENSAO TWISTER NXR BROS DT 180,"0,00",NULL
1504,ANEL ELASTICO COROA TITAN 2000 COLOCACAO EXTERNA,"0,00",NULL
1505,ARRUELA VELOCIMETRO CG TITAN ML TURUNA,"0,00",NULL
1506,ARRUELA VELOCIMETRO NX 150 200 SHYNERAY,"0,00",NULL
1507,BOTAO CAPACETE SAN MARINO ( VERMELHO ),"220,00",00012768247308082023
1508,BUCHA CUBO TRASEIRO BROS 150 DANIDREA,"11,00",NULL
1509,BUCHA CUBO TRASEIRO POP 100 110 ( 70 X 18 X 12,"25,00",7893986227997
1510,BUCHA RODA DIANTEIRA TITAN STRADA,"0,00",NULL
1511,BUCHA RODA TRASEIRO XTZ,"0,00",NULL
1512,COLETOR ADMISSAO TITAN 150 FAN 150,"0,00",NULL
1513,COLETOR ADMISSAO TITAN 150 MIX NXR BROS 150,"0,00",NULL
1514,COXIM COROA TRAXX / SHINERAY (ACOPLADO),"23,00",NULL
1515,COXIM PISCA NXR BROS ( 2012/2014 ),"12,00",NULL
1516,COXIM PISCA TITAN 2000 TWISTER CB300,"8,00",NULL
1517,EIXO QUADRO BIZ 100 ( BUCHA NYLON ) ELASTICO,"0,00",NULL
1518,,"15,00",7908193660946
1519,,"15,00",NULL
1520,ESPELHO RETROVISOR SKHULL ( PRETO ),"120,00",NULL
1521,RAIO,"0,00",NULL
1522,ESPELHO RETROVISOR UNIVERSAL ( PRATA ),"0,00",NULL
1523,ESPELHO RETROVISOR UNIVERSAL ( PRETO ),"0,00",NULL
1524,ESPELHO RETROVISOR UNIVERSAL ( VERMELHO ),"0,00",NULL
1525,GUIA CORRENTE TRANSMISSAO BALANCA NXR BROS 125/150,"28,00",NULL
1526,INTERRUPTOR FREIO NXR BROS 150 160 125 ( TRASEIRO,"15,00",NULL
1527,LAMPADA H-4 12V 2.5/5 W P 43T FAROL ( LED ) LF 01,"0,00",NULL
1528,LIMPA GRAXA SABAO PARA MECANICO 2.5 KG,"0,00",NULL
1529,MANOPLA ANATOMICA TODAS 125 150,"0,00",NULL
1530,PARAFUSO BENGALA TITAN 150 ( SUPERIOR COM ARRUELA,"0,00",NULL
1531,PARAFUSO BICO BIZ 100 ( 2013 ),"0,00",NULL
1532,PARAFUSO CARENAGEM FR0NTAL TITAN BIZ 100 125,"0,00",NULL
1533,PARAFUSO GERADOR FAN NXR BROS 150 TITAN YBR XTZ,"0,00",NULL
1534,CARENAGEM FAROL ADAPT POP 110I 2016,"40,00",7898457518000
1535,PARAFUSO RABETA TITAN ( JOGO ),"0,00",NULL
1536,PARAFUSO REGULADOR CABO FREIO TITAN YBR TORNADO,"0,00",NULL
1537,PARAFUSO TAMPA TRASEIRA GUIDAO BIZ,"0,00",NULL
1538,PARALAMA TRASEIRO POP 100 07-15 -PARAMOTOS,"98,00",7899237157570
1539,PEDALEIRA TITAN FAN ( VERMELHA ),"0,00",NULL
1540,PEDALEIRA TRASEIRA UNIVERSAL ( CROMADA ),"0,00",NULL
1541,PEDAL PARTIDA BIZ 100 SHINERAY TRAX POP PHOENIX,"0,00",NULL
1542,PORCA COROA TITAN 150 XRE XR STRADA,"0,00",NULL
1543,PORCA PINHAO FAZER 250 LANDER TENERE XT 600,"15,00",NULL
1544,PORCA TRAVA PINHAO FAZER 250 LANDER,"0,00",NULL
1545,PRISIONEIRO COROA YBR RX RD RDZ CRYPTON,"100,00",NULL
1546,SACA VALVULA CAMERA TIPO OMEGA,"0,00",NULL
1547,ESPELHO RETROVISOR UNIVERSAL ARTICULADO VERMELHO,"0,00",NULL
1548,GUARNICAO CALIPER FREIO PROTETOR TAMPA TT 150,"18,00",NULL
1549,CARAM TERMICA 650ML ATRIO VERD,"40,00",NULL
1550,CARAM TERMICA 590ML VERD,"45,00",NULL
1551,CARAM TERMICA 590ML ROSA,"45,00",NULL
1552,CARAM TERMICA 590ML PTO,"45,00",NULL
1553,PASTILHA TRAS BROS 160 /TWISTER 15-CRF 250 13,"55,00",NULL
1554,RODA MTB 29 CRANK COBALT 1 PTO (PR),"2.090,00",NULL
1555,CAMARA DE AR 350.8,"23,00",NULL
1556,GUIDAO CROM P/ BICICLETA TIPO TITAN,"30,00",NULL
1557,"GUIDAO POTY EXPANDIDO 25,4 7899498001223","15,00",NULL
1558,GUIDAO MONACO BRANCO BRILHANTE 7898166472617,"98,00",NULL
1559,GUIDAO DH C/ TRAVA - BRANCO 7899463305318,"30,00",NULL
1560,GUIDAO MTB RETO PRETO - ABSOLUTE,"85,00",6970393060346
1561,,"18,00",NULL
1562,MESA BICICLETA PRO X,"55,00",NULL
1563,PARALAMA TRASEIRO BIC,"18,00",NULL
1564,,"130,00",NULL
1565,FAROL PARA BICICLETA 6960005300700,"75,00",6960005300700
1566,,"25,00",NULL
1567,,"25,00",NULL
1568,CUBO DIAN ACERA FH-R M70L V-BRAKE 32 F 8 /9V  PRET,"85,00",NULL
1569,,"85,00",4713051926460
1570,SUP GUIDAO AHEAD AL XL507 PRETO,"75,00",7898942825606
1571,PINCA DE FREIO MEC TOURNEY TRX BR-TX805 1140064,"85,00",NULL
1572,MANETE PAR MINI CG/TITAN/ TITAN 150 / FREIO DISCO,"35,00",NULL
1573,,"40,00",NULL
1574,CAMBIO DIANTEIRO TOURNEY SHIMANO1050327,"55,00",NULL
1575,BOMBA C/CONEXAO C/CABO MADEIRA PRETO,"28,00",NULL
1576,BOMBA OFICINA C/ CONEXAO PRETO - 9780201379624,"35,00",NULL
1577,PINCA FREIO TRAS MEC TOURNEY TRX BR-TX805 1140090,"120,00",NULL
1578,CAMBIO TRAS TOURNEY RD-TY301,"150,00",1050390
1579,SUP GUIDAO AHEAD AL XL364 PRETO 6940194014664,"45,00",NULL
1580,ALAVANCA DE MARCHA SHIMANO,"45,00",NULL
1581,CAMBIO DIANT ALTUS FD-M310 - 1050008,"55,00",NULL
1582,ALAV CAMBIO/FREIO TOURNEY ST-EF41 3 V DIR PRETO PN,"120,00",NULL
1583,ALAV CAMBIO/FREIO TOURNEY RD-TZ500 S/ GANCH,"115,00",NULL
1584,FREIO FERRADURA P/SPEED - 6970365350628,"60,00",NULL
1585,ARRUELA DO GARFO POLIDA 1720230000135,"10,00",NULL
1586,CANOTE REGULAGEM UNO 1707640000139,"115,00",NULL
1587,BAGAGEIRO DX1 BIC. 26 A 29 6970284414968,"100,00",NULL
1588,GUIDAO C/ TRAVA BICICLETA AMARELO 7899463305233,"40,00",NULL
1589,GUIDAO VERDE KAWASAKI,"30,00",NULL
1590,PARALAMA TRAS ABSOLUTE P/CANOTE,"35,00",NULL
1591,GUIDAO BAD BOY ROSA - 87698877,"40,00",NULL
1592,CAPA CORRENTE VERDE ESC 190820195,"8,00",NULL
1593,CAPA CORRENTE PRETO 190820194,"8,00",NULL
1594,CAPA CORRENTE VERM 190820193,"8,00",NULL
1595,CAPA CORRENTE AZUL 190820192,"8,00",NULL
1596,CAPA CORRENTE AZUL 190820192,"8,00",NULL
1597,PROTETOR RABETA BIZ 125,"8,00",NULL
1598,ASSENTO BAGAGEIRO TRADICIONAL 7898458535525,"48,00",NULL
1599,SQUEEZE TERMICA AZUL 550ML,"20,00",NULL
1600,SQUEEZE TERMICA AZUL 500ML - STYLL ADVENTURE,"10,00",NULL
1601,SQUEEZE TERMICA PEROLA 550ML,"20,00",NULL
1602,SQUEEZE TERMICA PEROLA 550ML,"20,00",NULL
1603,SQUEEZE STYLL ADVENTURE 750ML,"15,00",NULL
1604,KIT FEOL DIANTEIRO E TRASEIRO EM SILICONE  - ATRIO,"30,00",NULL
1605,SUPORTE GARRAFINHA AZUL,"20,00",NULL
1606,SUPORTE GARRAFINHA BRANCO - 190820197,"20,00",NULL
1607,CONJUNTO LOTUS (M)- 1908201910,"240,00",NULL
1608,BERMUDA FLEX FEMININA(P) PRETO - 7898622740021,"110,00",NULL
1609,,"140,00",NULL
1610,,"120,00",NULL
1611,CAMISA ELITE OGGI AGILE BRANCO/PTO/VERM,"125,00",NULL
1612,CAMISA FEM SHIMANO (M)4524667288749,"148,00",NULL
1613,BERMUDA SKIN SHORT (M) PRETO - 198201912,"170,00",NULL
1614,CAMISA 3XU FEMININA (P) 7899908433163,"120,00",NULL
1615,CAMISA REFACTOR (M) 1908201913,"100,00",NULL
1616,CAMISA ELITE (M) CURTA CESTAM ZI - 1908201914,"120,00",NULL
1617,CAMISA TOUR OGGI STRADA PRETO/VERDE (M),"120,00",NULL
1618,BRETELLE ELITE OGGI AGILE PRETO (M) 7899935005470,"140,00",NULL
1619,BRETELLE ELITE OGGI SS RACE PRETO/BRANC (G),"220,00",NULL
1620,CAMISA ELITE OGGI AGILE BRANC/PRETO/VERM (P),"125,00",NULL
1621,CAMISA TOUR OGGI STRADA PTO/VERDE (G),"120,00",NULL
1622,,"40,00",NULL
1623,BRETELLE ELITE FEM SG VENUS PTO/BCO (M),"140,00",NULL
1624,BOMBA MINI PUMP GPE1 TELESCOPICA,"60,00",NULL
1625,LAMPADA  FAROL H4 12V 2.5 5W SUPER BRANCA,"80,00",NULL
1626,,"10,00",NULL
1627,MANOPLA W WESTER  TRIBAL GEL AZUL 7898421571420,"20,00",NULL
1628,MANOPLA 08 PRO TORK MX2 AZUL - 7899101613799,"30,00",7899101613799
1629,BOLSA DE SELIM VELO - PBK 7898955251034,"69,00",NULL
1630,SELA LOTUS 174340,"85,00",NULL
1631,LANTERNA XINGU WHITE L.E.D HEAD LIGHT 20082019,"40,00",NULL
1632,CAMBIO TRAS PRETO CXR 200820191,"95,00",NULL
1633,CAMBIO DIANT PRETO CXR 200820192,"48,00",NULL
1634,"BANDANA SS, AZUL/ROSA GALAXY - 7899935007115","35,00",NULL
1635,,"18,00",NULL
1636,BOLSA P/ SMARTPHONE ABSOLUTE - 6970913522019,"70,00",NULL
1637,LAMPADA 12V 35/35W P443T-38H4LMM62186,"18,00",NULL
1638,LUVA X ALUMINIO 451-22 PRETO - SECURITY,"30,00",NULL
1639,BOMBA MINI PUMP  CAH-033AG - BETO  20082019802,"75,00",NULL
1640,PRODUTO,"95,00",NULL
1641,SELA LOTUS ROTA SPORT SETTING,"58,00",NULL
1642,BOLSA DE SELIM EXUSTAR - 4712947520546,"95,00",NULL
1643,FAROL DIANTEIRO DE ALUMINIO RECARR- JY-8010-16K,"320,00",NULL
1644,FAROL DIANTEIRO DE ALUMINIO 500 LUMENS JY-8020,"240,00",NULL
1645,SELIM PRO GEL ELASTO TITO,"110,00",NULL
1647,ESPELHO RETROVISOR MODELO JY-102,"25,00",NULL
1648,LUVA SHITARO - VERMELHA,"20,00",NULL
1649,MANOPLA WEST TRIBAL GEL VERDE 7898421571451,"20,00",NULL
1650,ESPELHO DE FREIO DIANT 150 - FABRECK - 416,"75,00",NULL
1651,CAMBIO R4601 SS D-ATT,"130,00",NULL
1652,ADESIVO DECORATIVO TANQUE TAMPA TITAN FLAMENGO,"30,00",7893986155542
1653,ADESIVO PROTETOR DO ESCAPAMENTO TITAN 150 FLAMENGO,"23,00",NULL
1654,ADESIVO DECORATIVO PARA RODA DE MOTO LILAZ,"25,00",NULL
1655,JOGO DE FREIO HIDR DIANTR/TRAS 2DE4DO 220,"200,00",NULL
1656,JOGO DE FREIO HIDR DIANTR/TRAS 2DE4DO 320,"200,00",NULL
1657,ADESIVO DECORATIVO TANQUE TAMPA,"6,00",NULL
1658,ADESIVO DECORATIVO TAMPA TANQUE,"6,00",NULL
1659,ADESIVO DECORATIVO TAMPA TANQUE,"6,00",NULL
1660,SELIM C/ CANOTE ROSA,"38,00",7899519801610
1661,SQUEEZE TERMICA VERMELHA 550ML - MAC,"20,00",NULL
1662,FLASHER BULB 12VX 10W G18 BA 15S- DIA,"1,50",NULL
1663,GIRO DITALIA - ELITE,"48,00",NULL
1664,,"40,00",NULL
1665,"BANDANA SS, VERMELHA GEOMETRIC","35,00",NULL
1667,SELIM CAIRU PALMEIRAS,"40,00",NULL
1668,,"30,00",NULL
1669,PDV TOURNEY FC-TY301 175 MM QUAD 6,"120,00",NULL
1670,CAPA SELIM GEL PRETO,"35,00",NULL
1671,PEDALEIRA  NJYLON PTO / C/ CORREIA P/ BICI,"35,00",NULL
1672,SELIM 534 PU CAIRU,"40,00",NULL
1673,SELIM 542 PU NOVO,"30,00",NULL
1674,SELIM 507 PT ROSA,"68,00",7898502740554
1675,PE DE VELA TRIPLO DUPLO,"75,00",NULL
1676,SQUEEZE ELITE VIA FOMACI 4 TEAM SKY SIS,"48,00",NULL
1677,MANOPLA ESPORTIVA (ROSA),"15,00",7898421575343
1677,MANOPLA ESPORTIVA (ROSA),"15,00",7893986302229
1678,ESPELHO PEQ,"10,00",NULL
1679,CANOTE SELIM PRETO,"9,00",NULL
1680,SELIM SELLE ROYAL,"35,00",NULL
1681,DESC CENTRAL A26 PRETO - ABSOLUTE,"35,00",NULL
1682,SELIM C/ CANOTE AZUL,"20,00",NULL
1683,LUVA CICLISTA (G) VERM,"20,00",NULL
1684,MANOPLA BROS 160/XRE 190,"2,00",NULL
1685,LUVA (GG) PRETA,"30,00",NULL
1686,DESC SKY ARO 29 PRETO,"23,00",NULL
1687,MANOPLA ADVENTURE  MOTO PREETA (ADAPT P BROSS 150,"28,00",NULL
1688,LAMPADA  H4 12V 35/35 W P43T-38,"28,00",NULL
1689,LAMPADA M5 12V 35/35 P15D-25-1- 8727900351859,"28,00",NULL
1690,LUVA LOTUS (GG),"40,00",NULL
1691,SELIM JR HOMEM ARANHA,"20,00",NULL
1692,SELIM C/ CANOTE PRETO,"20,00",NULL
1693,LAMPADA PISCA 12VX10W CG/TO/TITAN/XLR/XR/NXR/R,"5,00",7908429127885
1694,DESC LATERAL A26 ZINCADO 350MM,"8,00",NULL
1695,LAMPADA H-4 12VX35W (ULTRA WHITE),"30,00",NULL
1696,CHAVE DE LUZ COMPATIVEL P/NXR 150 BROS ES ES,"85,00",NULL
1697,CHAVE DE LUZ COMPATIVEL P/NXR 150 BROS ES ES,"68,00",NULL
1698,CHAVE LUZ COMPATIVEL P/CG150 TITAN 04/08 ES ESD,"55,00",NULL
1699,SANFONA BENGALA 11 DENTES PRETA - CIRCUIT,"38,00",7895809000312
1700,,"28,00",NULL
1701,,"35,00",NULL
1702,DISCO DE EMBRAGEAGEM CGTITAN 125 CG 150 NXR125,"55,00",7892679251080
1703,CDI CG 150 TITAN ES ES ATE 2008 - MAGNETRON,"148,00",7898485614460
1704,BUZINA TITAN HONDA CG 150 TITAN  - MAGNETRON,"35,00",NULL
1705,DISCO DE EMBREAGEM BIZ  - KHOOBRA,"48,00",NULL
1706,DISCO DE EMBREAGEM POP 100 - PMKE,"35,00",NULL
1707,DISCO DE EMBREAGEM CG/C100/XLR125/XR200 - PMKE,"28,00",NULL
1708,SUPORTE E ESCOVAS  C100 BIZ,"28,00",NULL
1709,,"15,00",NULL
1710,CACHIMBO DE VELA  UNIVERSAL -  MAGNETRON,"14,00",NULL
1711,REG/RET CG150 ATE 08 NXR 150 BROS ATE 08 FAN,"35,00",NULL
1712,CACHIMBO DE VELA  RESISTIVO 90250720 - MAGNETRON,"20,00",7898485613166
1713,CHAVE IGNICAO COMPATIVEL P/ TORNADO FALCON/TWISTER,"120,00",7898485618994
1714,BOBINA IG COMPATIVEL P/ CG150 CG125 03-04 FAN04-08,"95,00",7898485610059
1715,CONJUNTO DE TRAVAS COMPATIVEL P/ POP 100 - MAGNETR,"95,00",7898508613432
1716,CONJ DE TRAVAS COMPATIVEL P/ BIZ 100 - MAGNETRON,"65,00",NULL
1717,INT. FREIO TRAS. COMP. P/ CG150 FAN125/150 - MAGNE,"8,00",NULL
1718,,"65,00",7898485611735
1719,INT. FREIO TRAS. COMPATIVEL P/ CG150 JOBS/KS,"10,00",NULL
1720,DISCO DE EMBREAGEM BIZ 125 - KHOOBRA,"22,00",NULL
1721,RETENTOR PEDAL DO CAMBIO HONDA CG 150 - CORTECO,"7,50",NULL
1722,CARBURADOR COMPLETO COMPATIVEL YBR125 00-08,"170,00",NULL
1723,CARBURADOR COMPLETO BIZ 100 98-05 WEB 100 05-08,"130,00",NULL
1724,,"140,00",NULL
1725,RETENTOR VALVULAR BIZ/DREAM/TITAN 00/01,"15,00",NULL
1726,,"350,00",NULL
1727,INTERRUPTOR DE PARTIDA  NXR150 BROS 2009 ESD,"60,00",7898508611575
1728,CHAVE LUZ COMPATIVEL P/CG150 TITAN 04/00,"65,00",NULL
1729,CARBURADOR TITAN125 02/2004/FAN125 05/2008,"120,00",NULL
1730,KIT PISTOES COM ANEIS BIZ 100 - METAL LEVE,"90,00",7892415937025
1731,,"38,00",NULL
1732,,"30,00",7898508610011
1733,,"28,00",NULL
1734,,"20,00",NULL
1735,GUARNICAO TPA VALVULA HDA CG/ML/TODAY/CDI125,"5,00",NULL
1736,TAMPA PINHAO COMP/ NXR 150 03/05 - AUDAX,"55,00",7899468004421
1737,ESTATOR CG125 TITAN 00-01 / XLR 00 - ZOUIL,"175,00",7908180600603
1738,ESTATOR TITAN 125 03/04 FAN 125 - 2008 - EVOL,"175,00",NULL
1739,,"19,00",NULL
1740,PISTOES HONDA 125 CC TODAY / TITAN - METAL LEVE,"85,00",NULL
1741,,"18,00",NULL
1742,PLACA DA HONDA,"15,00",NULL
1743,SUPORTE PLACA ADAP BROS 150 09/12 -PARAMOTOS,"95,00",7899237161560
1744,ROLAMENTO 6302RS TRAS TITAN / FAN,"10,00",NULL
1745,,"10,00",NULL
1746,LAMP RY10W 12V 10W BAU  BROS - PHILLIPS,"15,00",NULL
1747,ROLAMENTO VIRABRIQUIN 63/28 C3 -SCT,"38,00",NULL
1748,ENG DO VELOCI FERRO COMPLETO TITAN 150 KS- TRILHA,"25,00",NULL
1749,ROLAMENTO 6303 ZZ GBR GTOP,"10,00",NULL
1750,RETENTOR PIAO CG 150 - CORTECO,"12,00",NULL
1752,,"30,00",7891579859167
1753,,"20,00",NULL
1754,CDI  TODAY/ TITAN 1992-2002,"85,00",3560050000001
1755,,"10,00",NULL
1756,,"30,00",7891579859112
1757,,"15,00",NULL
1758,ENGRE DESMULTIPLICA COMP. P/ NXR 150,"55,00",368052
1759,BOBINA IGN COMP. P/ TITAN 00 A 022 - MAGNETRON,"80,00",7898485610615
1760,ROLAMENTO 6202 2RS- EVOL,"15,00",NULL
1761,,"25,00",7897707505517
1762,,"35,00",7897707505548
1763,ROLAMENTO  6004 2RS PMKE,"10,00",NULL
1764,ROLAMENTO  6200ZZ/2AAS - NTN,"10,00",NULL
1765,ROLAMENTO  6203 ZZ,"10,00",NULL
1766,CONJ. INTER. LUZ CONDOR L. ESQUERDO CG 125 92/99,"45,00",NULL
1767,,"68,00",NULL
1768,BUZINA CG 125 ITAN(TODAS) MAGNETRON,"35,00",7898485617027
1769,COLETOR ADMISSAO XLR 125 - DEMTEC,"23,00",NULL
1770,DESLIZADOR CORR TRANS XLR 125 - XINGU,"35,00",2727000000134
1771,,"20,00",NULL
1772,,"10,00",NULL
1773,VARETA NIVEL DO OLEO TITAN 150 - 15650,"5,00",NULL
1774,PROTETOR RABETA NXR / BROSS 2009 A  2013 (COXIM),"25,00",NULL
1775,CHICOTE PAINEL COMPLETO TITAN - STILU,"55,00",NULL
1776,,"28,00",NULL
1777,CUBO PAR 36 DIANT/TRAS C/ ROLO ROXO - SHUNENG,"100,00",NULL
1778,CUBO PAR 36 DIANT/TRAS C/ ROLO ROSA - SHUNENG,"75,00",NULL
1779,CUBO PAR 36 FUROS COM ROLO NAT,"75,00",NULL
1780,CUBO PAR 36 DIANT/TRAS C/ ROLO AZUL - SHUNENG,"75,00",NULL
1781,CUBO ACO CROM 36F DIANT,"40,00",NULL
1782,JG FREIO AL V.B ALL EN POL - 170674,"30,00",NULL
1783,,"18,00",NULL
1784,SUPORTE FERRO  MTB PTO 21MM 25GR STD,"15,00",NULL
1785,CADEADO 80CM  CORRENTE  AZUL C/ CHAVE,"15,00",NULL
1786,CADEADO 1.0 YAMADA,"65,00",NULL
1787,REPARO PARA CAMARA,"18,00",7898293150679
1788,CONJ EIXO BICICLETA - CISER DIANT,"15,00","0,7892261056"
1788,CONJ EIXO BICICLETA - CISER DIANT,"15,00",7892261056352
1789,PEDALEIRA BIKE GR ALUM PRETO BRILHANTE,"15,00",NULL
1790,PEDALEIRA BIKE GR ALUM VERMELHO,"15,00",NULL
1791,PEDALEIRA BRANCA,"10,00",NULL
1792,PEDALEIRA ALUM CROM E VERM,"17,00",NULL
1793,PEDALEIRA ALUM CROM E PRETO,"17,00",789000003227
1794,APOIO TROLHAO LILAS,"17,00",NULL
1795,MANOPLA  DIPLOMATA ROXA,"15,00",7898421575350
1796,MANOPLA ADVENTURE EMBALADA VERMELHA,"5,00",NULL
1797,PEDALEIRA TROLHAO PRETO,"17,00",NULL
1798,MANOPLA ADVENTURE EMBALADA ROXA,"5,00",NULL
1799,MANOPLA  DIPLOMATA VERMELHA,"5,00",NULL
1800,APOIO TROLHAO POLIDO,"17,00",NULL
1801,PEDALEIRA BIKE GR ALUM VERDE NEON,"15,00",NULL
1802,PEDALEIRA VIOLETA,"10,00",NULL
1803,MANOPLA ADVENTURE EMBALADA PRETA,"75,00",NULL
1804,MANOPLA ADVENTURE EMBALADA AZUL,"15,00",7898421570843
1805,PEDALEIRA VERMELHA,"10,00",NULL
1806,LUVA ESPUMA PRETO/LARANJA IF SECURITY,"4,00",NULL
1807,LUVA C/ ANEIS DE ALUM GROSSA - ANEIS,"20,00",NULL
1808,LUVA C/ ANEIS DE ALUM GROSSA - ANEIS AMARELO,"20,00",NULL
1809,LUVA  ESPUMA MACIA C/ PONT PRETO,"5,00",NULL
1810,PEDALEIRA POLIDA,"10,00",NULL
1811,PEDAL FREE STYLE NYLON FREESTYLE PRETO INGLES C/ES,"25,00",NULL
1812,PEDAL BICOLOR EXPORT 1/2 S/ESF PRETO/BRANCO,"20,00",NULL
1813,PEDAL BICOLOR EXPORT 1/2 S/ESF VERDE,"40,00",NULL
1814,PEDAL MOUNTAIN BARRA 9/16 S/ESF,"14,00",NULL
1815,PEDAL MIRIM SUECO PRETO,"10,00",NULL
